"Id","ID pojazdu","ID pasażera","Rola","Data urodzenia","Płeć","Uprawnienia do prowadzenia pojazdu","Liczba lat kierowania","Przyczyna wypadku","Kara","Pod wpływem","Obrażenia","Nieprawidłowe użycie","...7","...10"
107160690,"2","1","Kierujący","1993-04-17","Mężczyzna","Posiada","7",NA,NA,"Trzeźwy",NA,NA,NA,NA
107162127,"1","1","Kierujący","1996-01-10","Kobieta","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA,NA,NA
107162127,"2","1","Kierujący","1970-08-22","Kobieta","Posiada","20",NA,NA,"Trzeźwy",NA,NA,NA,NA
107162897,"1","1","Kierujący","1964-10-01","Kobieta","Posiada","37",NA,NA,"Trzeźwy",NA,NA,NA,NA
107162897,"2","1","Kierujący","2010-08-01","Kobieta","Nie posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny sposób zakończenia","Trzeźwy",NA,NA,NA,NA
107164841,"1","1","Kierujący","1934-08-05","Mężczyzna","Posiada","43","Nieprawidłowe: skręcanie","Dochodzenie","Nie badano",NA,NA,NA,NA
107164841,"2","1","Kierujący","1972-01-07","Kobieta","Nie wymagane",NA,NA,NA,"Nie badano","Ranny lekko",NA,NA,NA
107164978,"1","1","Kierujący","1945-05-13","Kobieta","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA,NA,NA
107164978,"2","1","Kierujący","1968-08-21","Mężczyzna","Posiada","32",NA,NA,"Trzeźwy",NA,NA,NA,NA
107165153,"1","1","Kierujący","1958-06-30","Mężczyzna","Nie wymagane",NA,"Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach","Pouczenie","Trzeźwy",NA,NA,NA,NA
107165844,"1","1","Kierujący","1964-02-13","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107165844,"2","1","Kierujący","1996-06-02","Mężczyzna","Nie posiada",NA,"Niezachowanie bezp. odl. między pojazdami","Dochodzenie","Alkoholu","Ranny lekko",NA,NA,NA
107165844,"3","1","Kierujący","1986-06-23","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107165881,"1","1","Kierujący","Nieustalona","Mężczyzna",NA,NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107165881,"2","1","Kierujący","2003-05-24","Mężczyzna","Posiada","3",NA,NA,"Trzeźwy",NA,NA,NA,NA
107165902,"1","1","Kierujący","1984-07-14","Mężczyzna","Nie wymagane",NA,"Niezachowanie bezp. odl. między pojazdami","Mandat karny","Alkoholu",NA,NA,NA,NA
107165902,"2","1","Kierujący","1989-08-16","Mężczyzna","Posiada","9",NA,NA,"Trzeźwy",NA,NA,NA,NA
107165977,"1","1","Kierujący","1980-12-17","Mężczyzna","Nie wymagane",NA,"Inne przyczyny","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107166668,"1","1","Kierujący","1990-09-12","Kobieta","Nie wymagane",NA,"Nieprawidłowe: zmienianie pasa ruchu","Mandat karny","Trzeźwy",NA,NA,NA,NA
107166668,"2","1","Kierujący","1966-12-20","Kobieta","Posiada","35",NA,NA,"Trzeźwy",NA,NA,NA,NA
107167942,"1","1","Kierujący","1992-10-27","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107167942,"2","1","Kierujący","1946-03-06","Mężczyzna","Posiada","24","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Wniosek o ukaranie","Trzeźwy",NA,NA,NA,NA
107169198,"1","1","Kierujący","1979-01-14","Mężczyzna","Posiada","15","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107169198,"2","1","Kierujący","1998-12-11","Mężczyzna","Nie wymagane",NA,"Niedostosowanie prędkości do warunków ruchu","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107169256,"1","1","Kierujący","1985-05-18","Mężczyzna","Posiada","11","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107169256,"2","1","Kierujący","1957-05-24","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107169267,"1","1","Kierujący","1963-12-23","Kobieta","Posiada","8","Nieudzielenie pierwszeństwa przejazdu","Pouczenie","Trzeźwy",NA,NA,NA,NA
107169267,"2","1","Kierujący","2002-04-30","Mężczyzna","Posiada","4",NA,NA,"Trzeźwy",NA,NA,NA,NA
107169581,"2","1","Kierujący","1966-08-23","Mężczyzna","Nie wymagane",NA,"Inne przyczyny","Wniosek o ukaranie","Alkoholu",NA,NA,NA,NA
107169877,"1","1","Kierujący","1959-04-30","Kobieta","Posiada","38","Nieprawidłowe: wyprzedzanie","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107169877,"2","1","Kierujący","1949-09-05","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107169877,"3","1","Kierujący","1956-03-14","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107171125,"1","1","Kierujący","1985-04-04","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107171125,"2","1","Kierujący","1965-06-05","Mężczyzna","Posiada","36","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA,NA,NA
107172520,"1","1","Kierujący","1974-09-30","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107172556,"2","1","Kierujący","1990-03-03","Mężczyzna","Nie posiada",NA,"Nieprawidłowe: omijanie","Dochodzenie","Alkoholu",NA,NA,NA,NA
107172721,"1","1","Kierujący","1973-09-30","Mężczyzna","Posiada","21","Nieprawidłowe: cofanie","Mandat karny","Trzeźwy",NA,NA,NA,NA
107172721,"2","1","Kierujący","2004-08-15","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107172735,"1","1","Kierujący","1967-07-29","Mężczyzna","Posiada","28","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA,NA,NA
107172735,"2","1","Kierujący","1983-06-04","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107172735,"3","1","Kierujący","1983-12-03","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107177538,"1","1","Kierujący","Nieustalona","Mężczyzna",NA,NA,"Nieprawidłowe: skręcanie","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107177538,"2","1","Kierujący","1989-05-29","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny ciężko",NA,NA,NA
107177560,"1","1","Kierujący","1982-11-19","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny ciężko",NA,NA,NA
107177560,"2","1","Kierujący","1966-01-30","Mężczyzna","Posiada","17","Nieprawidłowe: wyprzedzanie","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107178985,"1","1","Kierujący","2001-12-14","Mężczyzna","Nie posiada",NA,NA,"Wniosek o ukaranie","Alkoholu",NA,NA,NA,NA
107179144,"1","1","Kierujący","1979-06-18","Kobieta","Nie wymagane",NA,"Nieprawidłowe: omijanie","Wniosek o ukaranie","Trzeźwy",NA,NA,NA,NA
107179144,"2","1","Kierujący","1982-02-10","Mężczyzna","Posiada","7",NA,NA,"Trzeźwy",NA,NA,NA,NA
107179944,"1","1","Kierujący","1986-06-13","Mężczyzna","Posiada","13","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107179944,"2","1","Kierujący","1974-07-03","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107180162,"1","1","Kierujący","1984-12-23","Kobieta","Posiada","13",NA,NA,"Trzeźwy",NA,NA,NA,NA
107180162,"2","1","Kierujący","2009-11-18","Mężczyzna","Nie posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Pouczenie","Trzeźwy",NA,NA,NA,NA
107180207,"1","1","Kierujący","Nieustalona","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107180215,"1","1","Kierujący","1968-07-23","Kobieta","Nie wymagane",NA,"Nieprawidłowe: wymijanie","Dochodzenie","Alkoholu",NA,NA,NA,NA
107180215,"2","1","Kierujący","1984-02-25","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny ciężko",NA,NA,NA
107180232,"1","1","Kierujący","1985-12-15","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107180232,"2","1","Kierujący","1947-10-08","Mężczyzna","Posiada","44","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA,NA,NA
107183290,"1","1","Kierujący","1958-04-22","Mężczyzna","Posiada","39",NA,NA,"Trzeźwy",NA,NA,NA,NA
107183290,"2","1","Kierujący","1987-05-04","Mężczyzna","Nie wymagane",NA,"Niedostosowanie prędkości do warunków ruchu","Mandat karny","Trzeźwy",NA,NA,NA,NA
107187881,"1","1","Kierujący","1978-03-25","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107187881,"2","1","Kierujący","1989-11-22","Kobieta","Posiada","10","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA,NA,NA
107188028,"1","1","Kierujący","1976-09-25","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107188028,"2","1","Kierujący","1997-06-13","Mężczyzna","Posiada","3","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA,NA,NA
107188766,"1","1","Kierujący","1962-11-21","Mężczyzna","Posiada","29","Inne przyczyny","Pouczenie","Trzeźwy",NA,NA,NA,NA
107188766,"2","1","Kierujący","1975-09-11","Mężczyzna","Nie wymagane",NA,"Inne przyczyny","Pouczenie","Trzeźwy",NA,NA,NA,NA
107188848,"1","1","Kierujący","1987-09-06","Kobieta","Posiada","9","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA,NA,NA
107188848,"2","1","Kierujący","2001-11-08","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107190836,"1","1","Kierujący","1972-05-18","Mężczyzna","Posiada","26","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA,NA,NA
107190836,"2","1","Kierujący","1992-03-16","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107191218,"1","1","Kierujący","1988-03-12","Mężczyzna","Nie posiada",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107191218,"2","1","Kierujący","1962-02-03","Kobieta","Nie wymagane",NA,"Nieprawidłowe: skręcanie","Wniosek o ukaranie","Trzeźwy","Ranny ciężko",NA,NA,NA
107191566,"1","1","Kierujący","1950-07-07","Mężczyzna","Posiada","36","Nieprawidłowe: skręcanie","Pouczenie","Trzeźwy",NA,NA,NA,NA
107191566,"2","1","Kierujący","1974-10-26","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107193481,"1","1","Kierujący","2000-02-07","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy","Ranny lekko",NA,NA,NA
107193481,"2","1","Kierujący","1978-02-09","Kobieta","Posiada","23","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA,NA,NA
107193730,"1","1","Kierujący","1998-10-07","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy","Ranny ciężko",NA,NA,NA
107193730,"2","1","Kierujący","1980-07-14","Kobieta","Posiada","10",NA,NA,"Trzeźwy",NA,NA,NA,NA
107193817,"1","1","Kierujący","1966-07-17","Mężczyzna","Posiada","10","Nieudzielenie pierwszeństwa przejazdu","Pouczenie","Trzeźwy",NA,NA,NA,NA
107193817,"2","1","Kierujący","Nieustalona","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107194873,"1","1","Kierujący","1978-01-08","Mężczyzna","Posiada","22","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA,NA,NA
107194873,"2","1","Kierujący","1942-05-18","Mężczyzna","Nie wymagane",NA,NA,NA,"Alkoholu",NA,NA,NA,NA
107196305,"1","1","Kierujący","2005-03-09","Mężczyzna","Nie wymagane",NA,NA,"Dochodzenie","Trzeźwy",NA,NA,NA,NA
107196305,"2","1","Kierujący","2004-06-26","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107196320,"1","1","Kierujący","1953-01-17","Mężczyzna","Nie posiada",NA,"Nieprawidłowe: wymijanie","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107196320,"2","1","Kierujący","2001-04-21","Kobieta","Posiada","6",NA,NA,"Trzeźwy","Ranny ciężko",NA,NA,NA
107196595,"1","1","Kierujący","1974-11-04","Mężczyzna","Posiada","25",NA,NA,"Trzeźwy",NA,NA,NA,NA
107196595,"2","1","Kierujący","2008-07-26","Mężczyzna","Nie wymagane",NA,"Omijanie pojazdu przed przejściem dla pieszych","Wniosek o ukaranie","Trzeźwy","Ranny lekko",NA,NA,NA
107196595,"3","1","Kierujący","1991-06-13","Mężczyzna","Posiada","8",NA,NA,"Trzeźwy",NA,NA,NA,NA
107198847,"1","1","Kierujący","1974-11-24","Mężczyzna","Nie wymagane",NA,"Niezachowanie bezp. odl. między pojazdami","Pouczenie","Trzeźwy",NA,NA,NA,NA
107198847,"2","1","Kierujący","1982-02-17","Mężczyzna","Posiada","19",NA,NA,"Trzeźwy",NA,NA,NA,NA
107199077,"1","1","Kierujący","1980-02-17","Mężczyzna","Nie wymagane",NA,NA,"Inny organ","Trzeźwy",NA,NA,NA,NA
107199193,"1","1","Kierujący","1964-03-17","Mężczyzna","Posiada","16",NA,NA,"Trzeźwy",NA,NA,NA,NA
107199193,"2","1","Kierujący","2004-01-08","Mężczyzna","Nie posiada",NA,"Wjazd przy czerwonym świetle","Dochodzenie","Trzeźwy","Ranny ciężko",NA,NA,NA
107199209,"1","1","Kierujący","1947-07-13","Mężczyzna","Nie wymagane",NA,"Inne przyczyny","Wniosek o ukaranie","Alkoholu",NA,NA,NA,NA
107199209,"2","1","Kierujący","1959-02-25","Kobieta","Posiada","40",NA,NA,"Trzeźwy",NA,NA,NA,NA
107199386,"1","1","Kierujący","1990-11-23","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Alkoholu","Ranny lekko",NA,NA,NA
107199386,"2","1","Kierujący","1981-12-15","Kobieta","Posiada","13",NA,NA,"Trzeźwy",NA,NA,NA,NA
107199862,"1","1","Kierujący","1997-05-10","Mężczyzna","Posiada","5",NA,NA,"Trzeźwy",NA,NA,NA,NA
107199862,"2","1","Kierujący","Nieustalona","Nie ustalono","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA,NA,NA
107201968,"1","1","Kierujący","Nieustalona","Kobieta","Nie posiada",NA,"Nieprawidłowe: wyprzedzanie","Wniosek o ukaranie","Trzeźwy",NA,NA,NA,NA
107201968,"2","1","Kierujący","1964-06-19","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107203787,"1","1","Kierujący","1992-04-02","Kobieta","Posiada","5",NA,NA,"Trzeźwy",NA,NA,NA,NA
107203787,"2","1","Kierujący","1947-04-18","Mężczyzna","Posiada","50","Inne przyczyny","Dochodzenie","Trzeźwy","Ranny lekko",NA,NA,NA
107204281,"1","1","Kierujący","2000-06-30","Kobieta","Nie wymagane",NA,"Nieprawidłowe: skręcanie","Pouczenie","Trzeźwy",NA,NA,NA,NA
107204281,"2","1","Kierujący","1985-01-25","Kobieta","Posiada","14",NA,NA,"Trzeźwy",NA,NA,NA,NA
107207853,"1","1","Kierujący","2008-06-03","Mężczyzna","Nie posiada",NA,"Inne przyczyny","Dochodzenie","Trzeźwy","Ranny lekko",NA,NA,NA
107207945,"1","1","Kierujący","1955-09-01","Mężczyzna","Posiada","4","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA,NA,NA
107207945,"2","1","Kierujący","1970-04-29","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107208198,"1","1","Kierujący","1983-03-02","Kobieta","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy","Ranny lekko",NA,NA,NA
107208198,"2","1","Kierujący","1990-09-23","Mężczyzna","Posiada","8",NA,NA,"Trzeźwy",NA,NA,NA,NA
107208215,"1","1","Kierujący","1982-03-05","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107208215,"2","1","Kierujący","1971-01-13","Kobieta","Posiada","10","Nieprawidłowe: skręcanie","Wniosek o ukaranie","Trzeźwy",NA,NA,NA,NA
107211022,"1","1","Kierujący","1951-10-01","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: skręcanie","Dochodzenie","Trzeźwy","Śmierć w ciągu 30 dni",NA,NA,NA
107211022,"2","1","Kierujący","1986-10-14","Kobieta","Posiada","12",NA,NA,"Trzeźwy",NA,NA,NA,NA
107211976,"1","1","Kierujący","1972-03-27","Mężczyzna","Posiada","28","Nieprawidłowe: cofanie","Mandat karny","Trzeźwy",NA,NA,NA,NA
107211976,"2","1","Kierujący","1950-06-21","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107212074,"1","1","Kierujący","Nieustalona","Mężczyzna",NA,NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107212074,"2","1","Kierujący","1969-04-26","Mężczyzna","Posiada","25",NA,NA,"Trzeźwy",NA,NA,NA,NA
107212126,"1","1","Kierujący","1975-05-11","Kobieta","Posiada","25","Nieudzielenie pierwszeństwa przejazdu","Pouczenie","Trzeźwy",NA,NA,NA,NA
107212126,"2","1","Kierujący","1999-04-22","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107212207,"1","1","Kierujący","1977-05-02","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: omijanie","Pouczenie","Trzeźwy",NA,NA,NA,NA
107212207,"2","1","Kierujący","1962-04-26","Mężczyzna","Posiada","36",NA,NA,"Trzeźwy",NA,NA,NA,NA
107212271,"1","1","Kierujący","1966-12-06","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: omijanie","Mandat karny","Trzeźwy",NA,NA,NA,NA
107212275,"1","1","Kierujący","1966-12-30","Mężczyzna","Posiada","27","Nieudzielenie pierwszeństwa przejazdu","Pouczenie","Trzeźwy",NA,NA,NA,NA
107212275,"2","1","Kierujący","1991-03-22","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107212334,"1","1","Kierujący","1975-02-04","Mężczyzna","Nie wymagane",NA,"Nieprzestrzeganie innych sygnałów","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107212334,"2","1","Kierujący","1997-12-24","Mężczyzna","Posiada","1",NA,NA,"Trzeźwy",NA,NA,NA,NA
107212591,"1","1","Kierujący","1991-11-26","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107212591,"2","1","Kierujący","1990-02-06","Kobieta","Posiada","5","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107212707,"1","1","Kierujący","1989-10-23","Kobieta","Nie wymagane",NA,"Niedostosowanie prędkości do warunków ruchu","Inny sposób zakończenia","Trzeźwy","Ranny lekko",NA,NA,NA
107215038,"1","1","Kierujący","1979-08-16","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107223458,"1","1","Kierujący","2005-03-18","Mężczyzna","Nie posiada",NA,"Niezachowanie bezp. odl. między pojazdami","Dochodzenie","Trzeźwy","Ranny lekko",NA,NA,NA
107223458,"2","1","Kierujący","1955-06-20","Mężczyzna","Posiada","46",NA,NA,"Trzeźwy",NA,NA,NA,NA
107225711,"1","1","Kierujący","2004-04-08","Mężczyzna","Nie posiada",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107225711,"2","1","Kierujący","1978-01-10","Mężczyzna","Posiada","22","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Mandat karny","Trzeźwy",NA,NA,NA,NA
107225983,"1","1","Kierujący","1996-01-06","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107225983,"2","1","Kierujący","1933-06-25","Mężczyzna","Posiada","62","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107227416,"1","1","Kierujący","1973-03-05","Kobieta","Nie wymagane",NA,"Inne przyczyny","Inny organ","Trzeźwy",NA,NA,NA,NA
107230940,"1","1","Kierujący","1989-06-14","Kobieta","Nie wymagane",NA,"Wjazd przy czerwonym świetle","Mandat karny","Trzeźwy",NA,NA,NA,NA
107230940,"2","1","Kierujący","1983-10-11","Kobieta","Posiada","13",NA,NA,"Trzeźwy",NA,NA,NA,NA
107231694,"1","1","Kierujący","Nieustalona","Kobieta",NA,NA,"Nieprawidłowe: cofanie","Wniosek o ukaranie","Trzeźwy",NA,NA,NA,NA
107231694,"2","1","Kierujący","1935-09-25","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107233985,"1","1","Kierujący","1953-09-09","Mężczyzna","Posiada","26","Niezachowanie bezp. odl. między pojazdami","Mandat karny","Trzeźwy",NA,NA,NA,NA
107233985,"2","1","Kierujący","2007-02-22","Kobieta","Posiada","1",NA,NA,"Trzeźwy",NA,NA,NA,NA
107234224,"1","1","Kierujący","1959-05-01","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107234224,"2","1","Kierujący","1971-04-05","Mężczyzna","Posiada","28","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107237742,"1","1","Kierujący","2005-10-13","Mężczyzna","Nie posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107237742,"2","1","Kierujący","1998-07-23","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107237742,"3","1","Kierujący","1981-06-13","Mężczyzna","Posiada","20",NA,NA,"Trzeźwy",NA,NA,NA,NA
107238078,"1","1","Kierujący","1980-09-27","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107238078,"2","1","Kierujący","1974-10-07","Mężczyzna","Posiada","26","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Mandat karny","Trzeźwy",NA,NA,NA,NA
107238868,"1","1","Kierujący","1957-04-26","Mężczyzna","Posiada","40",NA,NA,"Trzeźwy",NA,NA,NA,NA
107238868,"2","1","Kierujący","1986-08-01","Mężczyzna","Nie wymagane",NA,"Inne przyczyny","Mandat karny","Trzeźwy",NA,NA,NA,NA
107239363,"1","1","Kierujący","1980-07-11","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107239363,"2","1","Kierujący","1942-08-20","Mężczyzna","Posiada","53",NA,NA,"Trzeźwy",NA,NA,NA,NA
107239648,"1","1","Kierujący","1981-01-29","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107239648,"2","1","Kierujący","1991-02-04","Mężczyzna","Posiada","1","Wjazd przy czerwonym świetle","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107239840,"2","1","Kierujący","2007-04-12","Mężczyzna","Posiada","1","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Inny sposób zakończenia","Trzeźwy",NA,NA,NA,NA
107239961,"1","1","Kierujący","1991-03-10","Kobieta","Posiada","7",NA,NA,"Trzeźwy",NA,NA,NA,NA
107239961,"2","1","Kierujący","2009-05-23","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny organ","Trzeźwy","Ranny lekko",NA,NA,NA
107240015,"1","1","Kierujący","1997-02-03","Kobieta","Nie wymagane",NA,"Nieprawidłowe: wymijanie","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107240015,"2","1","Kierujący","1974-05-18","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: wymijanie","Dochodzenie","Trzeźwy","Ranny ciężko",NA,NA,NA
107240817,"1","1","Kierujący","1957-02-16","Kobieta","Posiada","32","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA,NA,NA
107240817,"2","1","Kierujący","1954-09-13","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107240843,"1","1","Kierujący","1963-06-13","Mężczyzna","Posiada","36","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA,NA,NA
107240843,"2","1","Kierujący","1950-01-04","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107241694,"1","1","Kierujący","1966-01-14","Mężczyzna","Posiada","30",NA,NA,"Trzeźwy",NA,NA,NA,NA
107241694,"2","1","Kierujący","1984-02-16","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA,NA,NA
107241843,"1","1","Kierujący","1981-03-25","Kobieta","Posiada","15","Nieudzielenie pierwszeństwa przejazdu","Inny sposób zakończenia","Trzeźwy",NA,NA,NA,NA
107241843,"2","1","Kierujący","2009-08-01","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
